  4.60243324e-01   2.90135446e+03        34632
  4.63384916e-01   2.93179573e+03        34050
  4.66526509e-01   2.89222323e+03        35648
  4.69668102e-01   2.91074987e+03        33978
  4.72809694e-01   2.92244843e+03        36048
  4.75951287e-01   2.87904047e+03        35550
  4.79092880e-01   2.82618712e+03        37196
  4.82234472e-01   2.86247093e+03        36462
  4.85376065e-01   2.82608626e+03        38448
  4.88517658e-01   2.82993195e+03        36674
  4.91659250e-01   2.82226045e+03        39048
  4.94800843e-01   2.85598716e+03        38286
  4.97942436e-01   2.82736296e+03        40092
  5.01084028e-01   2.81001324e+03        38774
  5.04225621e-01   2.80541034e+03        41256
  5.07367214e-01   2.79868627e+03        40770
  5.10508806e-01   2.82119254e+03        42416
  5.13650399e-01   2.79380868e+03        40494
  5.16791992e-01   2.75986893e+03        44172
  5.19933584e-01   2.74891709e+03        42342
  5.23075177e-01   2.76273012e+03        44204
  5.26216769e-01   2.70551899e+03        42918
  5.29358362e-01   2.73324308e+03        45216
  5.32499955e-01   2.70779223e+03        44282
  5.35641547e-01   2.73682767e+03        47256
  5.38783140e-01   2.75125385e+03        44958
  5.41924733e-01   2.72556682e+03        48180
  5.45066325e-01   2.72771015e+03        46238
  5.48207918e-01   2.73453439e+03        48240
  5.51349511e-01   2.72358515e+03        47442
  5.54491103e-01   2.73738183e+03        49832
  5.57632696e-01   2.70024471e+03        47790
  5.60774289e-01   2.70491981e+03        51900
  5.63915881e-01   2.69563324e+03        50070
  5.67057474e-01   2.71475542e+03        52520
  5.70199067e-01   2.71128385e+03        50466
  5.73340659e-01   2.65511322e+03        53304
  5.76482252e-01   2.66311425e+03        51122
  5.79623845e-01   2.68614794e+03        55224
  5.82765437e-01   2.67315213e+03        53190
  5.85907030e-01   2.66385785e+03        55356
  5.89048623e-01   2.66818176e+03        53774
  5.92190215e-01   2.65152702e+03        56952
  5.95331808e-01   2.67737633e+03        55338
  5.98473401e-01   2.63775326e+03        56984
  6.01614993e-01   2.59498600e+03        57246
  6.04756586e-01   2.65570222e+03        58644
  6.07898178e-01   2.62501549e+03        58118
  6.11039771e-01   2.63845214e+03        60648
  6.14181364e-01   2.63930981e+03        59226
  6.17322956e-01   2.63109983e+03        63072
  6.20464549e-01   2.64148803e+03        59762
  6.23606142e-01   2.62409302e+03        62328
  6.26747734e-01   2.64607958e+03        60966
  6.29889327e-01   2.62297871e+03        64844
  6.33030920e-01   2.59105095e+03        62070
  6.36172512e-01   2.58695527e+03        66120
  6.39314105e-01   2.59756475e+03        64050
  6.42455698e-01   2.62903513e+03        66944
  6.45597290e-01   2.59194150e+03        64590
  6.48738883e-01   2.60472073e+03        69132
  6.51880476e-01   2.61657338e+03        65438
  6.55022068e-01   2.57942753e+03        68448
  6.58163661e-01   2.59347372e+03        69834
  6.61305254e-01   2.59651250e+03        70704
  6.64446846e-01   2.58831792e+03        68150
  6.67588439e-01   2.59299110e+03        72444
  6.70730032e-01   2.56362718e+03        70086
  6.73871624e-01   2.59449269e+03        73508
  6.77013217e-01   2.58809557e+03        72198
  6.80154810e-01   2.55855886e+03        74112
  6.83296402e-01   2.59975225e+03        72858
  6.86437995e-01   2.58467213e+03        77792
  6.89579587e-01   2.57206417e+03        73542
  6.92721180e-01   2.57673243e+03        78372
  6.95862773e-01   2.60160912e+03        74390
  6.99004365e-01   2.56532278e+03        79008
  7.02145958e-01   2.57190252e+03        77442
  7.05287551e-01   2.57984604e+03        80424
  7.08429143e-01   2.58387957e+03        78782
  7.11570736e-01   2.56927077e+03        81876
  7.14712329e-01   2.58419860e+03        80334
  7.17853921e-01   2.54434739e+03        83768
  7.20995514e-01   2.55278731e+03        81234
  7.24137107e-01   2.56468341e+03        83760
  7.27278699e-01   2.55056948e+03        83562
  7.30420292e-01   2.55579660e+03        86288
  7.33561885e-01   2.53974701e+03        85110
  7.36703477e-01   2.55045970e+03        87876
  7.39845070e-01   2.55216824e+03        85022
  7.42986663e-01   2.55048846e+03        88872
  7.46128255e-01   2.54742013e+03        87258
  7.49269848e-01   2.56099429e+03        89520
  7.52411441e-01   2.52120867e+03        88958
  7.55553033e-01   2.54827070e+03        92844
  7.58694626e-01   2.53631608e+03        90558
  7.61836218e-01   2.55292167e+03        93872
  7.64977811e-01   2.53902140e+03        91314
  7.68119404e-01   2.52877580e+03        95928
  7.71260996e-01   2.53852908e+03        93110
  7.74402589e-01   2.52092494e+03        97140
  7.77544182e-01   2.51663904e+03        94494
  7.80685774e-01   2.54862883e+03        98076
  7.83827367e-01   2.52927637e+03        96974
  7.86968960e-01   2.51825078e+03       101280
  7.90110552e-01   2.51570978e+03        97890
  7.93252145e-01   2.54282060e+03       100184
  7.96393738e-01   2.54773736e+03        98238
  7.99535330e-01   2.53048463e+03       103812
  8.02676923e-01   2.52544612e+03       100491
  8.05818516e-01   2.54224488e+03       103796
  8.08960108e-01   2.54329593e+03       102084
  8.12101701e-01   2.52048354e+03       103740
  8.15243294e-01   2.53857104e+03        99536
  8.18384886e-01   2.53650637e+03       102996
  8.21526479e-01   2.53862477e+03        98736
  8.24668072e-01   2.51480653e+03       100332
  8.27809664e-01   2.51728888e+03        99344
  8.30951257e-01   2.53236255e+03       101712
  8.34092850e-01   2.52088247e+03        97656
  8.37234442e-01   2.52468117e+03        98960
  8.40376035e-01   2.51915865e+03        97680
  8.43517627e-01   2.51860230e+03        98136
  8.46659220e-01   2.51629802e+03        95304
  8.49800813e-01   2.52010852e+03        96452
  8.52942405e-01   2.52892134e+03        95100
  8.56083998e-01   2.51603449e+03        96852
  8.59225591e-01   2.51573492e+03        94472
  8.62367183e-01   2.52887595e+03        96552
  8.65508776e-01   2.51690037e+03        91464
  8.68650369e-01   2.51776491e+03        95184
  8.71791961e-01   2.50560283e+03        91232
  8.74933554e-01   2.49713473e+03        92664
  8.78075147e-01   2.52018578e+03        90408
  8.81216739e-01   2.51187727e+03        92864
  8.84358332e-01   2.51013694e+03        90756
  8.87499925e-01   2.49263515e+03        90084
  8.90641517e-01   2.50779232e+03        88152
  8.93783110e-01   2.52277147e+03        90728
  8.96924703e-01   2.50341145e+03        86628
  9.00066295e-01   2.50531710e+03        88356
  9.03207888e-01   2.51705045e+03        86816
  9.06349481e-01   2.52309419e+03        86904
  9.09491073e-01   2.51034089e+03        85104
  9.12632666e-01   2.52548734e+03        86276
  9.15774259e-01   2.50501871e+03        84924
  9.18915851e-01   2.50294198e+03        84240
  9.22057444e-01   2.50929100e+03        83184
  9.25199036e-01   2.50038785e+03        83432
  9.28340629e-01   2.50555506e+03        81480
  9.31482222e-01   2.50425592e+03        82164
  9.34623814e-01   2.51628750e+03        80252
  9.37765407e-01   2.51785095e+03        81600
  9.40907000e-01   2.49433354e+03        78060
  9.44048592e-01   2.51525731e+03        80196
  9.47190185e-01   2.51634678e+03        76424
  9.50331778e-01   2.49650004e+03        78300
  9.53473370e-01   2.48492858e+03        75480
  9.56614963e-01   2.49733277e+03        77576
  9.59756556e-01   2.53418883e+03        74172
  9.62898148e-01   2.50525716e+03        75420
  9.66039741e-01   2.50303549e+03        73632
  9.69181334e-01   2.49570279e+03        74348
  9.72322926e-01   2.51376431e+03        71004
  9.75464519e-01   2.48773437e+03        71880
  9.78606112e-01   2.51401047e+03        70460
  9.81747704e-01   2.51516913e+03        71292
  9.84889297e-01   2.49908483e+03        68208
  9.88030890e-01   2.50197126e+03        70140
  9.91172482e-01   2.50604384e+03        66128
  9.94314075e-01   2.49013183e+03        67956
  9.97455668e-01   2.49066141e+03        66036
  1.00059726e+00   2.50135044e+03        65720
  1.00373885e+00   2.48105526e+03        64464
  1.00688045e+00   2.49128801e+03        63996
  1.01002204e+00   2.48459715e+03        62784
  1.01316363e+00   2.50228414e+03        64016
  1.01630522e+00   2.47050143e+03        60096
  1.01944682e+00   2.49941934e+03        61620
  1.02258841e+00   2.46078343e+03        59576
  1.02573000e+00   2.48440486e+03        59268
  1.02887159e+00   2.49680644e+03        56328
  1.03201319e+00   2.53146357e+03        58572
  1.03515478e+00   2.49812202e+03        56876
  1.03829637e+00   2.47416013e+03        55680
  1.04143796e+00   2.48502454e+03        54132
  1.04457956e+00   2.47006843e+03        53840
  1.04772115e+00   2.49115925e+03        52488
  1.05086274e+00   2.46163031e+03        52296
  1.05400434e+00   2.44941889e+03        50496
  1.05714593e+00   2.49347693e+03        51068
  1.06028752e+00   2.48305883e+03        48168
  1.06342911e+00   2.49051854e+03        49764
  1.06657071e+00   2.44988989e+03        47120
  1.06971230e+00   2.44352499e+03        46956
  1.07285389e+00   2.51093925e+03        44784
  1.07599548e+00   2.43744766e+03        45176
  1.07913708e+00   2.46190304e+03        42780
  1.08227867e+00   2.45478129e+03        43188
  1.08542026e+00   2.44285084e+03        42060
  1.08856185e+00   2.44504140e+03        41540
  1.09170345e+00   2.48896669e+03        38952
  1.09484504e+00   2.46504605e+03        39516
  1.09798663e+00   2.43255358e+03        37280
  1.10112823e+00   2.48125357e+03        36888
  1.10426982e+00   2.47169150e+03        35388
  1.10741141e+00   2.49638678e+03        35556
  1.11055300e+00   2.42578481e+03        33932
  1.11369460e+00   2.47354204e+03        32856
  1.11683619e+00   2.46334540e+03        31128
  1.11997778e+00   2.47536281e+03        31520
  1.12311937e+00   2.49880187e+03        29208
  1.12626097e+00   2.47472703e+03        29016
  1.12940256e+00   2.48248520e+03        27396
  1.13254415e+00   2.50262638e+03        27140
  1.13568574e+00   2.46100956e+03        24948
  1.13882734e+00   2.47246510e+03        25353
  1.14196893e+00   2.45554511e+03        23114
  1.14511052e+00   2.46601734e+03        23094
  1.14825211e+00   2.45887358e+03        21294
  1.15139371e+00   2.45931224e+03        21696
  1.15453530e+00   2.49824430e+03        20000
  1.15767689e+00   2.49792797e+03        20370
  1.16081849e+00   2.45391315e+03        18558
  1.16396008e+00   2.44706230e+03        19076
  1.16710167e+00   2.52100878e+03        17040
  1.17024326e+00   2.48511760e+03        17460
  1.17338486e+00   2.45970729e+03        15912
  1.17652645e+00   2.48440397e+03        16844
  1.17966804e+00   2.52310748e+03        14928
  1.18280963e+00   2.52437711e+03        14988
  1.18595123e+00   2.44624673e+03        14384
  1.18909282e+00   2.46143758e+03        13884
  1.19223441e+00   2.49269828e+03        12786
  1.19537600e+00   2.42412499e+03        12924
  1.19851760e+00   2.45423786e+03        12194
  1.20165919e+00   2.51522279e+03        12156
  1.20480078e+00   2.51123848e+03        11592
  1.20794238e+00   2.47316958e+03        10814
  1.21108397e+00   2.51511559e+03        10458
  1.21422556e+00   2.51687074e+03        10164
  1.21736715e+00   2.44820699e+03         9458
  1.22050875e+00   2.45248132e+03         9708
  1.22365034e+00   2.52064334e+03         9066
  1.22679193e+00   2.55070999e+03         8478
  1.22993352e+00   2.49525152e+03         8420
  1.23307512e+00   2.46903827e+03         7914
  1.23621671e+00   2.50493002e+03         7326
  1.23935830e+00   2.49261092e+03         7250
  1.24249989e+00   2.51771810e+03         6612
  1.24564149e+00   2.45085354e+03         6786
  1.24878308e+00   2.55535869e+03         6486
  1.25192467e+00   2.54258029e+03         6050
  1.25506627e+00   2.48428518e+03         5676
  1.25820786e+00   2.46391897e+03         5346
  1.26134945e+00   2.61679411e+03         5054
  1.26449104e+00   2.56022056e+03         4746
  1.26763264e+00   2.54022316e+03         4830
  1.27077423e+00   2.47179962e+03         4542
  1.27391582e+00   2.46350814e+03         4082
  1.27705741e+00   2.38443991e+03         3918
  1.28019901e+00   2.50579210e+03         3720
  1.28334060e+00   2.48812478e+03         3350
  1.28648219e+00   2.38420860e+03         3114
  1.28962378e+00   2.50717268e+03         3102
  1.29276538e+00   2.48373179e+03         3138
  1.29590697e+00   2.52352260e+03         2846
  1.29904856e+00   2.55760870e+03         2514
  1.30219015e+00   2.43414228e+03         2358
  1.30533175e+00   2.39207904e+03         2078
  1.30847334e+00   2.52764168e+03         1770
  1.31161493e+00   2.40382377e+03         1686
  1.31475653e+00   2.49147365e+03         1938
  1.31789812e+00   2.55426242e+03         1694
  1.32103971e+00   2.47818928e+03         1602
  1.32418130e+00   2.46820184e+03         1374
  1.32732290e+00   2.51245611e+03         1250
  1.33046449e+00   2.73735597e+03          942
  1.33360608e+00   2.54171111e+03          702
  1.33674767e+00   2.54340890e+03          810
  1.33988927e+00   2.66170901e+03          902
  1.34303086e+00   2.44423048e+03          786
  1.34617245e+00   2.71088243e+03          678
  1.34931404e+00   2.65417922e+03          578
  1.35245564e+00   2.45855141e+03          480
  1.35559723e+00   2.82533160e+03          330
  1.35873882e+00   2.39096768e+03           78
  1.36188042e+00   2.45511658e+03          326
  1.36502201e+00   2.48706447e+03          258
  1.36816360e+00   2.39645393e+03          198
  1.37130519e+00   2.04148204e+03          146
  1.37444679e+00   2.31579950e+03          102
  1.37758838e+00   1.99079899e+03           66
  1.38072997e+00   2.33116069e+03           38
  1.38387156e+00             -nan            0
  1.38701316e+00   1.77449041e+03           18
  1.39015475e+00   4.79493794e+03            6
  1.39329634e+00   2.06359532e+02            1
  1.39643793e+00             -nan            0
